Epoch,Loss_train
2932,"(0.054366834461688995,)"
2933,"(0.05436474457383156,)"
2934,"(0.054364025592803955,)"
2935,"(0.054364632815122604,)"
2936,"(0.05436674878001213,)"
2937,"(0.05436897277832031,)"
2938,"(0.05437244474887848,)"
2939,"(0.05437355861067772,)"
2940,"(0.05437468737363815,)"
2941,"(0.05437133461236954,)"
2942,"(0.05436718836426735,)"
2943,"(0.05435963347554207,)"
2944,"(0.05435314401984215,)"
2945,"(0.05434725433588028,)"
2946,"(0.05434368550777435,)"
2947,"(0.05434197187423706,)"
2948,"(0.05434172600507736,)"
2949,"(0.05434266850352287,)"
2950,"(0.054344501346349716,)"
2951,"(0.05434742569923401,)"
2952,"(0.054349225014448166,)"
2953,"(0.054351478815078735,)"
2954,"(0.05434989556670189,)"
2955,"(0.05434733256697655,)"
2956,"(0.054340723901987076,)"
2957,"(0.05433456227183342,)"
2958,"(0.054328471422195435,)"
2959,"(0.0543241910636425,)"
2960,"(0.05432151257991791,)"
2961,"(0.05432000383734703,)"
2962,"(0.054319608956575394,)"
2963,"(0.054319947957992554,)"
2964,"(0.054321568459272385,)"
2965,"(0.05432355776429176,)"
2966,"(0.054326798766851425,)"
2967,"(0.054328303784132004,)"
2968,"(0.0543302521109581,)"
2969,"(0.05432787537574768,)"
2970,"(0.05432470142841339,)"
2971,"(0.05431729927659035,)"
2972,"(0.054310690611600876,)"
2973,"(0.054304447025060654,)"
2974,"(0.05430026724934578,)"
2975,"(0.05429801344871521,)"
2976,"(0.05429714918136597,)"
2977,"(0.05429733917117119,)"
2978,"(0.0542985275387764,)"
2979,"(0.05430090054869652,)"
2980,"(0.05430302768945694,)"
2981,"(0.05430556461215019,)"
2982,"(0.05430521070957184,)"
2983,"(0.054304372519254684,)"
2984,"(0.05429939925670624,)"
2985,"(0.054294031113386154,)"
2986,"(0.054287541657686234,)"
2987,"(0.05428222566843033,)"
2988,"(0.054278664290905,)"
2989,"(0.054276712238788605,)"
2990,"(0.05427604913711548,)"
2991,"(0.05427653342485428,)"
2992,"(0.05427832528948784,)"
2993,"(0.054280370473861694,)"
2994,"(0.05428376793861389,)"
2995,"(0.054285600781440735,)"
2996,"(0.05428769439458847,)"
2997,"(0.05428527295589447,)"
2998,"(0.05428220331668854,)"
2999,"(0.054274868220090866,)"
3000,"(0.05426795408129692,)"
3001,"(0.054261475801467896,)"
3002,"(0.05425744131207466,)"
3003,"(0.05425560101866722,)"
3004,"(0.054255612194538116,)"
3005,"(0.05425703898072243,)"
3006,"(0.054259225726127625,)"
3007,"(0.05426240712404251,)"
3008,"(0.054264068603515625,)"
3009,"(0.05426595360040665,)"
3010,"(0.05426390469074249,)"
3011,"(0.0542614571750164,)"
3012,"(0.05425546318292618,)"
3013,"(0.05424930527806282,)"
3014,"(0.05424303561449051,)"
3015,"(0.05423858016729355,)"
3016,"(0.05423612892627716,)"
3017,"(0.05423537269234657,)"
3018,"(0.054235897958278656,)"
3019,"(0.05423758178949356,)"
3020,"(0.05424022674560547,)"
3021,"(0.05424153059720993,)"
3022,"(0.054243478924036026,)"
3023,"(0.054243020713329315,)"
3024,"(0.05424230918288231,)"
3025,"(0.05423800274729729,)"
3026,"(0.05423341318964958,)"
3027,"(0.054227232933044434,)"
3028,"(0.054221995174884796,)"
3029,"(0.05421784892678261,)"
3030,"(0.05421549454331398,)"
3031,"(0.054214391857385635,)"
3032,"(0.054214414209127426,)"
3033,"(0.05421548709273338,)"
3034,"(0.05421723425388336,)"
3035,"(0.054220084100961685,)"
3036,"(0.05422207713127136,)"
3037,"(0.05422455444931984,)"
3038,"(0.05422328785061836,)"
3039,"(0.0542215071618557,)"
3040,"(0.0542154386639595,)"
3041,"(0.054209645837545395,)"
3042,"(0.05420300364494324,)"
3043,"(0.05419830232858658,)"
3044,"(0.05419556424021721,)"
3045,"(0.054194606840610504,)"
3046,"(0.05419495701789856,)"
3047,"(0.05419659987092018,)"
3048,"(0.05419950559735298,)"
3049,"(0.05420158803462982,)"
3050,"(0.054204005748033524,)"
3051,"(0.054203134030103683,)"
3052,"(0.054202184081077576,)"
3053,"(0.05419764295220375,)"
3054,"(0.054192882031202316,)"
3055,"(0.054186537861824036,)"
3056,"(0.05418146401643753,)"
3057,"(0.05417788773775101,)"
3058,"(0.054175786674022675,)"
3059,"(0.054174717515707016,)"
3060,"(0.054175082594156265,)"
3061,"(0.05417648330330849,)"
3062,"(0.05417823791503906,)"
3063,"(0.05418097600340843,)"
3064,"(0.054182447493076324,)"
3065,"(0.05418486148118973,)"
3066,"(0.0541841946542263,)"
3067,"(0.05418330430984497,)"
3068,"(0.054177552461624146,)"
3069,"(0.054171763360500336,)"
3070,"(0.05416501313447952,)"
3071,"(0.05415981635451317,)"
3072,"(0.054156433790922165,)"
3073,"(0.05415483936667442,)"
3074,"(0.05415496602654457,)"
3075,"(0.054156288504600525,)"
3076,"(0.05415854975581169,)"
3077,"(0.05416084825992584,)"
3078,"(0.0541640929877758,)"
3079,"(0.05416512489318848,)"
3080,"(0.05416606366634369,)"
3081,"(0.0541624091565609,)"
3082,"(0.05415862426161766,)"
3083,"(0.05415192246437073,)"
3084,"(0.054145682603120804,)"
3085,"(0.05414051190018654,)"
3086,"(0.054137397557497025,)"
3087,"(0.05413607135415077,)"
3088,"(0.05413612723350525,)"
3089,"(0.05413742735981941,)"
3090,"(0.05413933843374252,)"
3091,"(0.05414189398288727,)"
3092,"(0.05414360761642456,)"
3093,"(0.054145656526088715,)"
3094,"(0.054144199937582016,)"
3095,"(0.05414233356714249,)"
3096,"(0.05413665622472763,)"
3097,"(0.05413135886192322,)"
3098,"(0.054125744849443436,)"
3099,"(0.05412133410573006,)"
3100,"(0.054118528962135315,)"
3101,"(0.05411692336201668,)"
3102,"(0.05411636084318161,)"
3103,"(0.05411646142601967,)"
3104,"(0.05411714315414429,)"
3105,"(0.05411830544471741,)"
3106,"(0.054120346903800964,)"
3107,"(0.054121650755405426,)"
3108,"(0.054123591631650925,)"
3109,"(0.05412306264042854,)"
3110,"(0.0541226789355278,)"
3111,"(0.05411959066987038,)"
3112,"(0.05411617085337639,)"
3113,"(0.054110411554574966,)"
3114,"(0.05410533398389816,)"
3115,"(0.05410074070096016,)"
3116,"(0.054097678512334824,)"
3117,"(0.05409575253725052,)"
3118,"(0.05409477651119232,)"
3119,"(0.054094716906547546,)"
3120,"(0.05409560725092888,)"
3121,"(0.054097730666399,)"
3122,"(0.05410003289580345,)"
3123,"(0.054103124886751175,)"
3124,"(0.054104775190353394,)"
3125,"(0.05410667508840561,)"
3126,"(0.05410460755228996,)"
3127,"(0.054102543741464615,)"
3128,"(0.05409635230898857,)"
3129,"(0.054090529680252075,)"
3130,"(0.054084163159132004,)"
3131,"(0.054079487919807434,)"
3132,"(0.05407658964395523,)"
3133,"(0.05407531186938286,)"
3134,"(0.05407537892460823,)"
3135,"(0.054076433181762695,)"
3136,"(0.05407861992716789,)"
3137,"(0.054081257432699203,)"
3138,"(0.05408462882041931,)"
3139,"(0.0540861114859581,)"
3140,"(0.054087989032268524,)"
3141,"(0.054085105657577515,)"
3142,"(0.05408201366662979,)"
3143,"(0.054075393825769424,)"
3144,"(0.05406920984387398,)"
3145,"(0.05406355485320091,)"
3146,"(0.0540597103536129,)"
3147,"(0.054057493805885315,)"
3148,"(0.05405672267079353,)"
3149,"(0.054056957364082336,)"
3150,"(0.054058246314525604,)"
3151,"(0.05406039580702782,)"
3152,"(0.05406242609024048,)"
3153,"(0.05406549200415611,)"
3154,"(0.05406641960144043,)"
3155,"(0.05406831577420235,)"
3156,"(0.05406594276428223,)"
3157,"(0.0540635772049427,)"
3158,"(0.054057877510786057,)"
3159,"(0.05405234917998314,)"
3160,"(0.054046280682086945,)"
3161,"(0.054041970521211624,)"
3162,"(0.05403921380639076,)"
3163,"(0.0540379136800766,)"
3164,"(0.05403768643736839,)"
3165,"(0.05403837561607361,)"
3166,"(0.05404010787606239,)"
3167,"(0.05404214188456535,)"
3168,"(0.054045502096414566,)"
3169,"(0.05404714494943619,)"
3170,"(0.05404940992593765,)"
3171,"(0.0540480874478817,)"
3172,"(0.054046791046857834,)"
3173,"(0.05404128134250641,)"
3174,"(0.05403586104512215,)"
3175,"(0.05402953922748566,)"
3176,"(0.05402480438351631,)"
3177,"(0.05402139946818352,)"
3178,"(0.05401981621980667,)"
3179,"(0.05401931703090668,)"
3180,"(0.054019585251808167,)"
3181,"(0.05402080714702606,)"
3182,"(0.0540226511657238,)"
3183,"(0.054025597870349884,)"
3184,"(0.05402776598930359,)"
3185,"(0.054031237959861755,)"
3186,"(0.05403178557753563,)"
3187,"(0.0540325827896595,)"
3188,"(0.05402808263897896,)"
3189,"(0.05402349680662155,)"
3190,"(0.054015979170799255,)"
3191,"(0.054009534418582916,)"
3192,"(0.05400457978248596,)"
3193,"(0.05400215834379196,)"
3194,"(0.05400152504444122,)"
3195,"(0.05400216579437256,)"
3196,"(0.054004065692424774,)"
3197,"(0.05400688946247101,)"
3198,"(0.05401060730218887,)"
3199,"(0.05401226505637169,)"
3200,"(0.05401374027132988,)"
3201,"(0.05401114001870155,)"
3202,"(0.05400828644633293,)"
3203,"(0.054002340883016586,)"
3204,"(0.05399699881672859,)"
3205,"(0.053991835564374924,)"
3206,"(0.05398804694414139,)"
3207,"(0.05398569256067276,)"
3208,"(0.05398445948958397,)"
3209,"(0.05398392677307129,)"
3210,"(0.0539843775331974,)"
3211,"(0.05398579314351082,)"
3212,"(0.053987570106983185,)"
3213,"(0.05399031564593315,)"
3214,"(0.05399242416024208,)"
3215,"(0.053995005786418915,)"
3216,"(0.05399409309029579,)"
3217,"(0.05399302393198013,)"
3218,"(0.05398838222026825,)"
3219,"(0.05398360267281532,)"
3220,"(0.05397758260369301,)"
3221,"(0.05397265776991844,)"
3222,"(0.05396895110607147,)"
3223,"(0.05396692082285881,)"
3224,"(0.05396600812673569,)"
3225,"(0.05396592244505882,)"
3226,"(0.05396686866879463,)"
3227,"(0.05396853759884834,)"
3228,"(0.05397142097353935,)"
3229,"(0.053973741829395294,)"
3230,"(0.05397649481892586,)"
3231,"(0.0539763979613781,)"
3232,"(0.05397670716047287,)"
3233,"(0.053972456604242325,)"
3234,"(0.05396825447678566,)"
3235,"(0.05396205186843872,)"
3236,"(0.0539567768573761,)"
3237,"(0.05395226553082466,)"
3238,"(0.05394934490323067,)"
3239,"(0.053947821259498596,)"
3240,"(0.05394729599356651,)"
3241,"(0.05394745618104935,)"
3242,"(0.05394810810685158,)"
3243,"(0.05394962057471275,)"
3244,"(0.05395130440592766,)"
3245,"(0.05395404249429703,)"
3246,"(0.053955454379320145,)"
3247,"(0.05395715683698654,)"
3248,"(0.053956300020217896,)"
3249,"(0.05395503342151642,)"
3250,"(0.05395039543509483,)"
3251,"(0.0539456307888031,)"
3252,"(0.05393987521529198,)"
3253,"(0.05393531545996666,)"
3254,"(0.05393195524811745,)"
3255,"(0.0539298914372921,)"
3256,"(0.05392890051007271,)"
3257,"(0.0539286769926548,)"
3258,"(0.053929030895233154,)"
3259,"(0.05392996966838837,)"
3260,"(0.05393217131495476,)"
3261,"(0.05393468588590622,)"
3262,"(0.05393850430846214,)"
3263,"(0.05394058674573898,)"
3264,"(0.053943436592817307,)"
3265,"(0.05394170060753822,)"
3266,"(0.05393992364406586,)"
3267,"(0.053933579474687576,)"
3268,"(0.05392776429653168,)"
3269,"(0.053921204060316086,)"
3270,"(0.053916193544864655,)"
3271,"(0.05391303822398186,)"
3272,"(0.053911637514829636,)"
3273,"(0.0539114773273468,)"
3274,"(0.053912453353405,)"
3275,"(0.053914397954940796,)"
3276,"(0.05391695350408554,)"
3277,"(0.05392057076096535,)"
3278,"(0.05392314866185188,)"
3279,"(0.053926050662994385,)"
3280,"(0.0539248064160347,)"
3281,"(0.05392326042056084,)"
3282,"(0.053917285054922104,)"
3283,"(0.05391146242618561,)"
3284,"(0.053905047476291656,)"
3285,"(0.05390041694045067,)"
3286,"(0.053897250443696976,)"
3287,"(0.05389570817351341,)"
3288,"(0.05389520153403282,)"
3289,"(0.05389568209648132,)"
3290,"(0.0538971871137619,)"
3291,"(0.05389957129955292,)"
3292,"(0.05390317365527153,)"
3293,"(0.05390617251396179,)"
3294,"(0.053910624235868454,)"
3295,"(0.053911417722702026,)"
3296,"(0.05391250550746918,)"
3297,"(0.05390721559524536,)"
3298,"(0.05390208959579468,)"
3299,"(0.05389418452978134,)"
3300,"(0.05388769134879112,)"
3301,"(0.053882796317338943,)"
3302,"(0.05388040095567703,)"
3303,"(0.05388006940484047,)"
3304,"(0.05388090759515762,)"
3305,"(0.053882814943790436,)"
3306,"(0.053885284811258316,)"
3307,"(0.05388881638646126,)"
3308,"(0.05389126017689705,)"
3309,"(0.053893715143203735,)"
3310,"(0.05389218404889107,)"
3311,"(0.053890399634838104,)"
3312,"(0.05388474464416504,)"
3313,"(0.05387943610548973,)"
3314,"(0.0538734495639801,)"
3315,"(0.05386924743652344,)"
3316,"(0.05386647954583168,)"
3317,"(0.053865086287260056,)"
3318,"(0.0538644902408123,)"
3319,"(0.053864821791648865,)"
3320,"(0.05386606231331825,)"
3321,"(0.05386755242943764,)"
3322,"(0.053870171308517456,)"
3323,"(0.053872235119342804,)"
3324,"(0.05387544631958008,)"
3325,"(0.05387653037905693,)"
3326,"(0.05387791991233826,)"
3327,"(0.05387480556964874,)"
3328,"(0.053871575742959976,)"
3329,"(0.053865429013967514,)"
3330,"(0.05385996028780937,)"
3331,"(0.05385468527674675,)"
3332,"(0.053851254284381866,)"
3333,"(0.05384927615523338,)"
3334,"(0.053848471492528915,)"
3335,"(0.05384858697652817,)"
3336,"(0.05384936183691025,)"
3337,"(0.05385101959109306,)"
3338,"(0.0538531094789505,)"
3339,"(0.05385618656873703,)"
3340,"(0.05385815352201462,)"
3341,"(0.053860798478126526,)"
3342,"(0.0538601316511631,)"
3343,"(0.05385946109890938,)"
3344,"(0.053855035454034805,)"
3345,"(0.05385085195302963,)"
3346,"(0.05384485051035881,)"
3347,"(0.053839877247810364,)"
3348,"(0.053835999220609665,)"
3349,"(0.05383370444178581,)"
3350,"(0.05383257195353508,)"
3351,"(0.053832389414310455,)"
3352,"(0.053832922130823135,)"
3353,"(0.05383450910449028,)"
3354,"(0.05383714661002159,)"
3355,"(0.053840167820453644,)"
3356,"(0.053845010697841644,)"
3357,"(0.053847651928663254,)"
3358,"(0.053851012140512466,)"
3359,"(0.05384889990091324,)"
3360,"(0.05384695529937744,)"
3361,"(0.053839702159166336,)"
3362,"(0.053832996636629105,)"
3363,"(0.0538255013525486,)"
3364,"(0.05382046476006508,)"
3365,"(0.05381806194782257,)"
3366,"(0.053817905485630035,)"
3367,"(0.05381934717297554,)"
3368,"(0.05382201820611954,)"
3369,"(0.05382593348622322,)"
3370,"(0.053828999400138855,)"
3371,"(0.05383286625146866,)"
3372,"(0.05383298918604851,)"
3373,"(0.05383235961198807,)"
3374,"(0.05382687970995903,)"
3375,"(0.05382143333554268,)"
3376,"(0.0538145937025547,)"
3377,"(0.05380941927433014,)"
3378,"(0.05380602926015854,)"
3379,"(0.05380439758300781,)"
3380,"(0.053804006427526474,)"
3381,"(0.05380462482571602,)"
3382,"(0.05380615219473839,)"
3383,"(0.053808219730854034,)"
3384,"(0.053811412304639816,)"
3385,"(0.053813643753528595,)"
3386,"(0.05381681025028229,)"
3387,"(0.0538167767226696,)"
3388,"(0.05381660908460617,)"
3389,"(0.05381196737289429,)"
3390,"(0.053807180374860764,)"
3391,"(0.053800515830516815,)"
3392,"(0.053795214742422104,)"
3393,"(0.05379128456115723,)"
3394,"(0.05378926917910576,)"
3395,"(0.05378849431872368,)"
3396,"(0.05378858745098114,)"
3397,"(0.05378968268632889,)"
3398,"(0.05379139631986618,)"
3399,"(0.05379393324255943,)"
3400,"(0.05379597842693329,)"
3401,"(0.05379869043827057,)"
3402,"(0.05379937216639519,)"
3403,"(0.053801022469997406,)"
3404,"(0.05379872769117355,)"
3405,"(0.053796447813510895,)"
3406,"(0.05379069969058037,)"
3407,"(0.0537855289876461,)"
3408,"(0.05377986282110214,)"
3409,"(0.053775761276483536,)"
3410,"(0.053773194551467896,)"
3411,"(0.053771939128637314,)"
3412,"(0.05377168580889702,)"
3413,"(0.05377250909805298,)"
3414,"(0.053774502128362656,)"
3415,"(0.05377695709466934,)"
3416,"(0.05378105491399765,)"
3417,"(0.05378381535410881,)"
3418,"(0.0537874735891819,)"
3419,"(0.05378710478544235,)"
3420,"(0.05378716439008713,)"
3421,"(0.05378149449825287,)"
3422,"(0.053775984793901443,)"
3423,"(0.053768716752529144,)"
3424,"(0.05376295745372772,)"
3425,"(0.05375899001955986,)"
3426,"(0.053757086396217346,)"
3427,"(0.05375681817531586,)"
3428,"(0.053757745772600174,)"
3429,"(0.053759969770908356,)"
3430,"(0.05376283451914787,)"
3431,"(0.0537668839097023,)"
3432,"(0.053769148886203766,)"
3433,"(0.05377189815044403,)"
3434,"(0.05377036705613136,)"
3435,"(0.0537688285112381,)"
3436,"(0.0537630170583725,)"
3437,"(0.05375739187002182,)"
3438,"(0.053751178085803986,)"
3439,"(0.05374666303396225,)"
3440,"(0.05374382063746452,)"
3441,"(0.05374254658818245,)"
3442,"(0.0537424273788929,)"
3443,"(0.05374328792095184,)"
3444,"(0.053745318204164505,)"
3445,"(0.053747646510601044,)"
3446,"(0.053750764578580856,)"
3447,"(0.05375282093882561,)"
3448,"(0.053755611181259155,)"
3449,"(0.05375509709119797,)"
3450,"(0.05375489220023155,)"
3451,"(0.053750328719615936,)"
3452,"(0.053745899349451065,)"
3453,"(0.05373949185013771,)"
3454,"(0.053734347224235535,)"
3455,"(0.053730569779872894,)"
3456,"(0.053728412836790085,)"
3457,"(0.05372751131653786,)"
3458,"(0.053727660328149796,)"
3459,"(0.05372854694724083,)"
3460,"(0.05372975766658783,)"
3461,"(0.053732093423604965,)"
3462,"(0.05373436585068703,)"
3463,"(0.053737904876470566,)"
3464,"(0.05373980477452278,)"
3465,"(0.053742606192827225,)"
3466,"(0.053740233182907104,)"
3467,"(0.053738199174404144,)"
3468,"(0.05373233184218407,)"
3469,"(0.05372680723667145,)"
3470,"(0.05372060090303421,)"
3471,"(0.05371610075235367,)"
3472,"(0.05371369421482086,)"
3473,"(0.05371275916695595,)"
3474,"(0.05371300131082535,)"
3475,"(0.05371414124965668,)"
3476,"(0.05371641740202904,)"
3477,"(0.05371880903840065,)"
3478,"(0.053722113370895386,)"
3479,"(0.05372379720211029,)"
3480,"(0.053726308047771454,)"
3481,"(0.05372496321797371,)"
3482,"(0.05372412130236626,)"
3483,"(0.05371943116188049,)"
3484,"(0.05371479317545891,)"
3485,"(0.05370883271098137,)"
3486,"(0.0537041611969471,)"
3487,"(0.053700849413871765,)"
3488,"(0.05369905009865761,)"
3489,"(0.05369838327169418,)"
3490,"(0.05369836464524269,)"
3491,"(0.053699176758527756,)"
3492,"(0.05370084196329117,)"
3493,"(0.053703706711530685,)"
3494,"(0.05370622128248215,)"
3495,"(0.05371009185910225,)"
3496,"(0.053712036460638046,)"
3497,"(0.053714774549007416,)"
3498,"(0.05371275544166565,)"
3499,"(0.05371103435754776,)"
3500,"(0.05370473489165306,)"
3501,"(0.053698934614658356,)"
3502,"(0.053692612797021866,)"
3503,"(0.053687985986471176,)"
3504,"(0.05368497967720032,)"
3505,"(0.0536838099360466,)"
3506,"(0.05368385463953018,)"
3507,"(0.053684886544942856,)"
3508,"(0.05368668586015701,)"
3509,"(0.05368901789188385,)"
3510,"(0.05369222164154053,)"
3511,"(0.053694337606430054,)"
3512,"(0.05369746685028076,)"
3513,"(0.053697243332862854,)"
3514,"(0.053696997463703156,)"
3515,"(0.05369246378540993,)"
3516,"(0.053687985986471176,)"
3517,"(0.053681787103414536,)"
3518,"(0.053676851093769073,)"
3519,"(0.05367308109998703,)"
3520,"(0.05367071554064751,)"
3521,"(0.053669534623622894,)"
3522,"(0.05366923287510872,)"
3523,"(0.05366970971226692,)"
3524,"(0.053671110421419144,)"
3525,"(0.053673554211854935,)"
3526,"(0.053676456212997437,)"
3527,"(0.05368112400174141,)"
3528,"(0.053684256970882416,)"
3529,"(0.053689006716012955,)"
3530,"(0.053688570857048035,)"
3531,"(0.05368875712156296,)"
3532,"(0.053682535886764526,)"
3533,"(0.053676337003707886,)"
3534,"(0.0536675862967968,)"
3535,"(0.053660858422517776,)"
3536,"(0.05365654081106186,)"
3537,"(0.05365510657429695,)"
3538,"(0.05365566164255142,)"
3539,"(0.053657546639442444,)"
3540,"(0.05366064980626106,)"
3541,"(0.05366382375359535,)"
3542,"(0.05366785451769829,)"
3543,"(0.05366910248994827,)"
3544,"(0.053670208901166916,)"
3545,"(0.05366698279976845,)"
3546,"(0.0536634586751461,)"
3547,"(0.05365731567144394,)"
3548,"(0.05365169048309326,)"
3549,"(0.053646836429834366,)"
3550,"(0.0536440946161747,)"
