Epoch,Loss_train
8092,"(0.030943037942051888,)"
8093,"(0.030941806733608246,)"
8094,"(0.030940566211938858,)"
8095,"(0.030939333140850067,)"
8096,"(0.03093809448182583,)"
8097,"(0.030936866998672485,)"
8098,"(0.030935630202293396,)"
8099,"(0.030934398993849754,)"
8100,"(0.030933167785406113,)"
8101,"(0.03093193657696247,)"
8102,"(0.030930710956454277,)"
8103,"(0.030929481610655785,)"
8104,"(0.030928252264857292,)"
8105,"(0.0309270191937685,)"
8106,"(0.030925793573260307,)"
8107,"(0.030924569815397263,)"
8108,"(0.03092334419488907,)"
8109,"(0.030922120437026024,)"
8110,"(0.030920900404453278,)"
8111,"(0.030919671058654785,)"
8112,"(0.030918452888727188,)"
8113,"(0.03091723844408989,)"
8114,"(0.030916018411517143,)"
8115,"(0.030914800241589546,)"
8116,"(0.0309135839343071,)"
8117,"(0.030912363901734352,)"
8118,"(0.030911151319742203,)"
8119,"(0.030909931287169456,)"
8120,"(0.030908716842532158,)"
8121,"(0.03090750053524971,)"
8122,"(0.03090629167854786,)"
8123,"(0.030905073508620262,)"
8124,"(0.030903860926628113,)"
8125,"(0.030902652069926262,)"
8126,"(0.030901437625288963,)"
8127,"(0.030900226905941963,)"
8128,"(0.03089901991188526,)"
8129,"(0.03089781291782856,)"
8130,"(0.030896607786417007,)"
8131,"(0.030895398929715157,)"
8132,"(0.030894193798303604,)"
8133,"(0.0308929905295372,)"
8134,"(0.0308917798101902,)"
8135,"(0.030890582129359245,)"
8136,"(0.03088938072323799,)"
8137,"(0.030888177454471588,)"
8138,"(0.030886977910995483,)"
8139,"(0.030885769054293633,)"
8140,"(0.030884571373462677,)"
8141,"(0.03088337741792202,)"
8142,"(0.030882179737091064,)"
8143,"(0.030880987644195557,)"
8144,"(0.0308797936886549,)"
8145,"(0.03087860345840454,)"
8146,"(0.030877405777573586,)"
8147,"(0.03087621182203293,)"
8148,"(0.03087502531707287,)"
8149,"(0.030873823910951614,)"
8150,"(0.030872633680701256,)"
8151,"(0.030871449038386345,)"
8152,"(0.030870262533426285,)"
8153,"(0.030869079753756523,)"
8154,"(0.030867885798215866,)"
8155,"(0.030866701155900955,)"
8156,"(0.030865518376231194,)"
8157,"(0.03086433745920658,)"
8158,"(0.030863158404827118,)"
8159,"(0.030861975625157356,)"
8160,"(0.030860794708132744,)"
8161,"(0.03085961937904358,)"
8162,"(0.030858444049954414,)"
8163,"(0.030857263132929802,)"
8164,"(0.030856087803840637,)"
8165,"(0.030854910612106323,)"
8166,"(0.03085373528301716,)"
8167,"(0.030852563679218292,)"
8168,"(0.030851388350129128,)"
8169,"(0.03085021860897541,)"
8170,"(0.030849043279886246,)"
8171,"(0.03084787353873253,)"
8172,"(0.03084670566022396,)"
8173,"(0.030845532193779945,)"
8174,"(0.030844366177916527,)"
8175,"(0.030843203887343407,)"
8176,"(0.030842028558254242,)"
8177,"(0.03084086813032627,)"
8178,"(0.030839700251817703,)"
8179,"(0.030838536098599434,)"
8180,"(0.030837368220090866,)"
8181,"(0.030836205929517746,)"
8182,"(0.030835043638944626,)"
8183,"(0.030833877623081207,)"
8184,"(0.03083271160721779,)"
8185,"(0.030831554904580116,)"
8186,"(0.030830392614006996,)"
8187,"(0.030829232186079025,)"
8188,"(0.030828077346086502,)"
8189,"(0.03082691691815853,)"
8190,"(0.03082576021552086,)"
8191,"(0.030824607238173485,)"
8192,"(0.030823448672890663,)"
8193,"(0.030822288244962692,)"
8194,"(0.030821137130260468,)"
8195,"(0.030819987878203392,)"
8196,"(0.030818834900856018,)"
8197,"(0.030817683786153793,)"
8198,"(0.030816534534096718,)"
8199,"(0.030815379694104195,)"
8200,"(0.03081422857940197,)"
8201,"(0.030813081189990044,)"
8202,"(0.030811933800578117,)"
8203,"(0.03081078827381134,)"
8204,"(0.030809639021754265,)"
8205,"(0.030808499082922935,)"
8206,"(0.03080734610557556,)"
8207,"(0.030806202441453934,)"
8208,"(0.030805058777332306,)"
8209,"(0.030803915113210678,)"
8210,"(0.03080277144908905,)"
8211,"(0.03080163151025772,)"
8212,"(0.03080049529671669,)"
8213,"(0.03079935349524021,)"
8214,"(0.030798211693763733,)"
8215,"(0.030797079205513,)"
8216,"(0.03079594112932682,)"
8217,"(0.030794799327850342,)"
8218,"(0.03079366497695446,)"
8219,"(0.030792532488703728,)"
8220,"(0.030791398137807846,)"
8221,"(0.030790258198976517,)"
8222,"(0.030789127573370934,)"
8223,"(0.0307879988104105,)"
8224,"(0.03078686259686947,)"
8225,"(0.030785726383328438,)"
8226,"(0.030784593895077705,)"
8227,"(0.03078346699476242,)"
8228,"(0.030782340094447136,)"
8229,"(0.03078121319413185,)"
8230,"(0.03078008070588112,)"
8231,"(0.030778959393501282,)"
8232,"(0.030777838081121445,)"
8233,"(0.030776720494031906,)"
8234,"(0.03077559731900692,)"
8235,"(0.030774474143981934,)"
8236,"(0.030773352831602097,)"
8237,"(0.03077223151922226,)"
8238,"(0.03077111579477787,)"
8239,"(0.030769992619752884,)"
8240,"(0.030768875032663345,)"
8241,"(0.030767759308218956,)"
8242,"(0.030766645446419716,)"
8243,"(0.030765525996685028,)"
8244,"(0.030764412134885788,)"
8245,"(0.030763301998376846,)"
8246,"(0.030762186273932457,)"
8247,"(0.030761072412133217,)"
8248,"(0.030759964138269424,)"
8249,"(0.030758850276470184,)"
8250,"(0.030757740139961243,)"
8251,"(0.030756626278162003,)"
8252,"(0.030755527317523956,)"
8253,"(0.030754413455724716,)"
8254,"(0.030753307044506073,)"
8255,"(0.030752206221222878,)"
8256,"(0.030751105397939682,)"
8257,"(0.030750002712011337,)"
8258,"(0.030748898163437843,)"
8259,"(0.030747797340154648,)"
8260,"(0.0307466983795166,)"
8261,"(0.030745599418878555,)"
8262,"(0.03074450045824051,)"
8263,"(0.03074340894818306,)"
8264,"(0.030742308124899864,)"
8265,"(0.030741211026906967,)"
8266,"(0.030740108340978622,)"
8267,"(0.030739011242985725,)"
8268,"(0.03073791041970253,)"
8269,"(0.030736811459064484,)"
8270,"(0.030735718086361885,)"
8271,"(0.03073461726307869,)"
8272,"(0.030733522027730942,)"
8273,"(0.030732424929738045,)"
8274,"(0.030731329694390297,)"
8275,"(0.03073023073375225,)"
8276,"(0.0307291392236948,)"
8277,"(0.030728045850992203,)"
8278,"(0.030726954340934753,)"
8279,"(0.030725860968232155,)"
8280,"(0.03072476200759411,)"
8281,"(0.030723676085472107,)"
8282,"(0.03072258271276951,)"
8283,"(0.030721493065357208,)"
8284,"(0.030720403417944908,)"
8285,"(0.030719313770532608,)"
8286,"(0.030718224123120308,)"
8287,"(0.03071713075041771,)"
8288,"(0.030716048553586006,)"
8289,"(0.030714962631464005,)"
8290,"(0.030713878571987152,)"
8291,"(0.03071279637515545,)"
8292,"(0.030711710453033447,)"
8293,"(0.030710630118846893,)"
8294,"(0.03070954978466034,)"
8295,"(0.030708471313118935,)"
8296,"(0.03070738911628723,)"
8297,"(0.03070630505681038,)"
8298,"(0.030705230310559273,)"
8299,"(0.030704151839017868,)"
8300,"(0.030703071504831314,)"
8301,"(0.030702000483870506,)"
8302,"(0.030700920149683952,)"
8303,"(0.030699845403432846,)"
8304,"(0.030698776245117188,)"
8305,"(0.030697699636220932,)"
8306,"(0.030696623027324677,)"
8307,"(0.030695553869009018,)"
8308,"(0.03069448098540306,)"
8309,"(0.030693406239151955,)"
8310,"(0.030692338943481445,)"
8311,"(0.030691271647810936,)"
8312,"(0.030690200626850128,)"
8313,"(0.03068913333117962,)"
8314,"(0.03068806231021881,)"
8315,"(0.0306869950145483,)"
8316,"(0.03068592958152294,)"
8317,"(0.03068486601114273,)"
8318,"(0.030683796852827072,)"
8319,"(0.03068273887038231,)"
8320,"(0.0306816715747118,)"
8321,"(0.030680609866976738,)"
8322,"(0.03067954257130623,)"
8323,"(0.030678482726216316,)"
8324,"(0.030677421018481255,)"
8325,"(0.030676355585455894,)"
8326,"(0.03067529946565628,)"
8327,"(0.030674239620566368,)"
8328,"(0.030673185363411903,)"
8329,"(0.030672132968902588,)"
8330,"(0.030671074986457825,)"
8331,"(0.03067002072930336,)"
8332,"(0.030668968334794044,)"
8333,"(0.03066791221499443,)"
8334,"(0.030666859820485115,)"
8335,"(0.03066580928862095,)"
8336,"(0.030664760619401932,)"
8337,"(0.030663713812828064,)"
8338,"(0.030662663280963898,)"
8339,"(0.03066161274909973,)"
8340,"(0.030660564079880714,)"
8341,"(0.030659524723887444,)"
8342,"(0.030658474192023277,)"
8343,"(0.030657438561320305,)"
8344,"(0.030656389892101288,)"
8345,"(0.030655350536108017,)"
8346,"(0.0306543055921793,)"
8347,"(0.030653268098831177,)"
8348,"(0.030652228742837906,)"
8349,"(0.030651183798909187,)"
8350,"(0.030650144442915916,)"
8351,"(0.030649105086922646,)"
8352,"(0.030648069456219673,)"
8353,"(0.030647030100226402,)"
8354,"(0.03064599633216858,)"
8355,"(0.030644962564110756,)"
8356,"(0.030643923208117485,)"
8357,"(0.03064289316534996,)"
8358,"(0.030641859397292137,)"
8359,"(0.030640829354524612,)"
8360,"(0.03063979372382164,)"
8361,"(0.030638759955763817,)"
8362,"(0.030637722462415695,)"
8363,"(0.03063669614493847,)"
8364,"(0.030635667964816093,)"
8365,"(0.030634639784693718,)"
8366,"(0.030633609741926193,)"
8367,"(0.030632581561803818,)"
8368,"(0.03063155710697174,)"
8369,"(0.030630530789494514,)"
8370,"(0.03062950260937214,)"
8371,"(0.030628474429249763,)"
8372,"(0.030627449974417686,)"
8373,"(0.030626429244875908,)"
8374,"(0.03062540479004383,)"
8375,"(0.030624378472566605,)"
8376,"(0.030623355880379677,)"
8377,"(0.030622337013483047,)"
8378,"(0.03062131628394127,)"
8379,"(0.030620291829109192,)"
8380,"(0.030619274824857712,)"
8381,"(0.03061825782060623,)"
8382,"(0.030617237091064453,)"
8383,"(0.030616218224167824,)"
8384,"(0.030615197494626045,)"
8385,"(0.030614180490374565,)"
8386,"(0.030613163486123085,)"
8387,"(0.030612148344516754,)"
8388,"(0.030611133202910423,)"
8389,"(0.030610118061304092,)"
8390,"(0.03060910291969776,)"
8391,"(0.03060809150338173,)"
8392,"(0.030607080087065697,)"
8393,"(0.030606070533394814,)"
8394,"(0.030605057254433632,)"
8395,"(0.03060404770076275,)"
8396,"(0.030603034421801567,)"
8397,"(0.03060203045606613,)"
8398,"(0.030601022765040398,)"
8399,"(0.030600018799304962,)"
8400,"(0.030599012970924377,)"
8401,"(0.030598005279898643,)"
8402,"(0.030597001314163208,)"
8403,"(0.030595995485782623,)"
8404,"(0.03059498965740204,)"
8405,"(0.030593987554311752,)"
8406,"(0.030592985451221466,)"
8407,"(0.03059198148548603,)"
8408,"(0.030590979382395744,)"
8409,"(0.030589981004595757,)"
8410,"(0.03058898262679577,)"
8411,"(0.030587978661060333,)"
8412,"(0.030586980283260345,)"
8413,"(0.030585981905460358,)"
8414,"(0.03058498166501522,)"
8415,"(0.030583983287215233,)"
8416,"(0.030582986772060394,)"
8417,"(0.030581990256905556,)"
8418,"(0.030580991879105568,)"
8419,"(0.03057998977601528,)"
8420,"(0.03057900071144104,)"
8421,"(0.030578002333641052,)"
8422,"(0.03057701513171196,)"
8423,"(0.03057601861655712,)"
8424,"(0.03057502955198288,)"
8425,"(0.03057403303682804,)"
8426,"(0.030573047697544098,)"
8427,"(0.030572058632969856,)"
8428,"(0.030571065843105316,)"
8429,"(0.030570073053240776,)"
8430,"(0.030569083988666534,)"
8431,"(0.03056809864938259,)"
8432,"(0.030567115172743797,)"
8433,"(0.030566124245524406,)"
8434,"(0.03056514263153076,)"
8435,"(0.03056414984166622,)"
8436,"(0.030563168227672577,)"
8437,"(0.030562182888388634,)"
8438,"(0.03056119941174984,)"
8439,"(0.030560219660401344,)"
8440,"(0.0305592343211174,)"
8441,"(0.030558262020349503,)"
8442,"(0.03055727668106556,)"
8443,"(0.030556296929717064,)"
8444,"(0.030555319041013718,)"
8445,"(0.030554339289665222,)"
8446,"(0.030553365126252174,)"
8447,"(0.030552389100193977,)"
8448,"(0.030551407486200333,)"
8449,"(0.030550433322787285,)"
8450,"(0.030549461022019386,)"
8451,"(0.03054848685860634,)"
8452,"(0.03054751083254814,)"
8453,"(0.030546540394425392,)"
8454,"(0.030545566231012344,)"
8455,"(0.030544597655534744,)"
8456,"(0.030543629080057144,)"
8457,"(0.030542653053998947,)"
8458,"(0.030541684478521347,)"
8459,"(0.030540717765688896,)"
8460,"(0.030539751052856445,)"
8461,"(0.030538780614733696,)"
8462,"(0.030537812039256096,)"
8463,"(0.030536849051713943,)"
8464,"(0.03053588606417179,)"
8465,"(0.03053491935133934,)"
8466,"(0.03053395450115204,)"
8467,"(0.030532993376255035,)"
8468,"(0.03053203411400318,)"
8469,"(0.03053107298910618,)"
8470,"(0.030530111864209175,)"
8471,"(0.030529150739312172,)"
8472,"(0.03052818961441517,)"
8473,"(0.030527232214808464,)"
8474,"(0.03052627667784691,)"
8475,"(0.030525315552949905,)"
8476,"(0.03052436001598835,)"
8477,"(0.030523404479026794,)"
8478,"(0.03052244521677494,)"
8479,"(0.030521484091877937,)"
8480,"(0.03052053228020668,)"
8481,"(0.030519576743245125,)"
8482,"(0.030518624931573868,)"
8483,"(0.030517669394612312,)"
8484,"(0.030516717582941055,)"
8485,"(0.0305157620459795,)"
8486,"(0.030514806509017944,)"
8487,"(0.03051385097205639,)"
8488,"(0.03051290288567543,)"
8489,"(0.030511952936649323,)"
8490,"(0.030511004850268364,)"
8491,"(0.030510053038597107,)"
8492,"(0.03050910122692585,)"
8493,"(0.03050815686583519,)"
8494,"(0.030507206916809082,)"
8495,"(0.030506258830428123,)"
8496,"(0.030505316331982613,)"
8497,"(0.030504370108246803,)"
8498,"(0.030503422021865845,)"
8499,"(0.030502477660775185,)"
8500,"(0.030501533299684525,)"
8501,"(0.030500588938593864,)"
8502,"(0.030499648302793503,)"
8503,"(0.030498705804347992,)"
8504,"(0.03049776330590248,)"
8505,"(0.03049682080745697,)"
8506,"(0.03049587830901146,)"
8507,"(0.03049493581056595,)"
8508,"(0.030493995174765587,)"
8509,"(0.030493054538965225,)"
8510,"(0.030492113903164864,)"
8511,"(0.0304911769926548,)"
8512,"(0.030490240082144737,)"
8513,"(0.030489301308989525,)"
8514,"(0.030488362535834312,)"
8515,"(0.0304874237626791,)"
8516,"(0.030486496165394783,)"
8517,"(0.03048556111752987,)"
8518,"(0.030484626069664955,)"
8519,"(0.030483698472380638,)"
8520,"(0.030482765287160873,)"
8521,"(0.03048183210194111,)"
8522,"(0.030480900779366493,)"
8523,"(0.030479969456791878,)"
8524,"(0.030479038134217262,)"
8525,"(0.030478104948997498,)"
8526,"(0.03047717921435833,)"
8527,"(0.030476251617074013,)"
8528,"(0.030475325882434845,)"
8529,"(0.03047439455986023,)"
8530,"(0.03047346882522106,)"
8531,"(0.030472537502646446,)"
8532,"(0.030471613630652428,)"
8533,"(0.03047068603336811,)"
8534,"(0.030469760298728943,)"
8535,"(0.030468836426734924,)"
8536,"(0.030467914417386055,)"
8537,"(0.030466990545392036,)"
8538,"(0.03046606108546257,)"
8539,"(0.03046513721346855,)"
8540,"(0.03046422265470028,)"
8541,"(0.03046329692006111,)"
8542,"(0.030462373048067093,)"
8543,"(0.030461451038718224,)"
8544,"(0.030460534617304802,)"
8545,"(0.030459612607955933,)"
8546,"(0.03045869618654251,)"
8547,"(0.03045777603983879,)"
8548,"(0.03045686148107052,)"
8549,"(0.030455943197011948,)"
8550,"(0.030455024912953377,)"
8551,"(0.030454108491539955,)"
8552,"(0.030453195795416832,)"
8553,"(0.03045227751135826,)"
8554,"(0.030451364815235138,)"
8555,"(0.030450455844402313,)"
8556,"(0.03044954128563404,)"
8557,"(0.030448628589510918,)"
8558,"(0.030447717756032944,)"
8559,"(0.03044680692255497,)"
8560,"(0.030445897951722145,)"
8561,"(0.03044498898088932,)"
8562,"(0.030444083735346794,)"
8563,"(0.03044317662715912,)"
8564,"(0.030442269518971443,)"
8565,"(0.030441362410783768,)"
8566,"(0.03044045716524124,)"
8567,"(0.030439550057053566,)"
8568,"(0.03043864294886589,)"
8569,"(0.030437735840678215,)"
8570,"(0.030436832457780838,)"
8571,"(0.030435923486948013,)"
8572,"(0.030435020104050636,)"
8573,"(0.03043411485850811,)"
8574,"(0.030433209612965584,)"
8575,"(0.030432308092713356,)"
8576,"(0.030431406572461128,)"
8577,"(0.030430501326918602,)"
8578,"(0.030429597944021225,)"
8579,"(0.030428696423768997,)"
8580,"(0.03042779676616192,)"
8581,"(0.03042689338326454,)"
8582,"(0.030425993725657463,)"
8583,"(0.030425090342760086,)"
8584,"(0.030424194410443306,)"
8585,"(0.030423294752836227,)"
8586,"(0.030422393232584,)"
8587,"(0.03042149916291237,)"
8588,"(0.03042059764266014,)"
8589,"(0.03041970357298851,)"
8590,"(0.030418802052736282,)"
8591,"(0.030417906120419502,)"
8592,"(0.03041701205074787,)"
8593,"(0.030416114255785942,)"
8594,"(0.030415216460824013,)"
8595,"(0.03041432611644268,)"
8596,"(0.0304134301841259,)"
8597,"(0.03041253425180912,)"
8598,"(0.030411643907427788,)"
8599,"(0.030410747975111008,)"
8600,"(0.030409855768084526,)"
8601,"(0.030408963561058044,)"
8602,"(0.030408073216676712,)"
8603,"(0.030407188460230827,)"
8604,"(0.030406292527914047,)"
8605,"(0.030405405908823013,)"
8606,"(0.03040451556444168,)"
8607,"(0.030403630807995796,)"
8608,"(0.030402742326259613,)"
8609,"(0.03040185570716858,)"
8610,"(0.030400969088077545,)"
8611,"(0.03040008619427681,)"
8612,"(0.030399199575185776,)"
8613,"(0.03039831854403019,)"
8614,"(0.0303974412381649,)"
8615,"(0.030396554619073868,)"
8616,"(0.03039567358791828,)"
8617,"(0.030394792556762695,)"
8618,"(0.03039391152560711,)"
8619,"(0.03039303421974182,)"
8620,"(0.030392153188586235,)"
8621,"(0.030391274020075798,)"
8622,"(0.030390402302145958,)"
8623,"(0.03038952313363552,)"
8624,"(0.030388647690415382,)"
8625,"(0.030387774109840393,)"
8626,"(0.030386902391910553,)"
8627,"(0.030386023223400116,)"
8628,"(0.030385147780179977,)"
8629,"(0.030384279787540436,)"
8630,"(0.030383406206965446,)"
8631,"(0.030382534489035606,)"
8632,"(0.030381662771105766,)"
8633,"(0.030380789190530777,)"
8634,"(0.030379921197891235,)"
8635,"(0.030379051342606544,)"
8636,"(0.030378185212612152,)"
8637,"(0.03037731908261776,)"
8638,"(0.03037644736468792,)"
8639,"(0.030375581234693527,)"
8640,"(0.030374713242053986,)"
8641,"(0.03037385269999504,)"
8642,"(0.0303729847073555,)"
8643,"(0.030372120440006256,)"
8644,"(0.030371254310011864,)"
8645,"(0.03037039376795292,)"
8646,"(0.030369525775313377,)"
8647,"(0.030368665233254433,)"
8648,"(0.030367806553840637,)"
8649,"(0.030366944149136543,)"
8650,"(0.0303660836070776,)"
8651,"(0.030365223065018654,)"
8652,"(0.03036436438560486,)"
8653,"(0.03036350943148136,)"
8654,"(0.030362652614712715,)"
8655,"(0.030361797660589218,)"
8656,"(0.03036094456911087,)"
8657,"(0.030360087752342224,)"
8658,"(0.030359236523509026,)"
8659,"(0.03035837970674038,)"
8660,"(0.03035752847790718,)"
8661,"(0.03035667911171913,)"
8662,"(0.030355827882885933,)"
8663,"(0.030354982241988182,)"
8664,"(0.030354127287864685,)"
8665,"(0.030353281646966934,)"
8666,"(0.030352434143424034,)"
8667,"(0.030351588502526283,)"
8668,"(0.030350740998983383,)"
8669,"(0.030349893495440483,)"
8670,"(0.030349045991897583,)"
8671,"(0.030348200350999832,)"
8672,"(0.03034735657274723,)"
8673,"(0.03034650906920433,)"
8674,"(0.03034566529095173,)"
8675,"(0.030344823375344276,)"
8676,"(0.030343977734446526,)"
8677,"(0.03034314326941967,)"
8678,"(0.03034229762852192,)"
8679,"(0.030341457575559616,)"
8680,"(0.030340610072016716,)"
8681,"(0.030339766293764114,)"
8682,"(0.03033892810344696,)"
8683,"(0.03033808432519436,)"
8684,"(0.030337238684296608,)"
8685,"(0.030336394906044006,)"
8686,"(0.030335554853081703,)"
8687,"(0.03033471293747425,)"
8688,"(0.03033386915922165,)"
8689,"(0.030333032831549644,)"
8690,"(0.030332190915942192,)"
8691,"(0.03033134713768959,)"
8692,"(0.030330508947372437,)"
8693,"(0.030329670757055283,)"
8694,"(0.030328838154673576,)"
8695,"(0.030327998101711273,)"
8696,"(0.03032716177403927,)"
8697,"(0.030326323583722115,)"
8698,"(0.03032548911869526,)"
8699,"(0.030324654653668404,)"
8700,"(0.0303238183259964,)"
8701,"(0.030322983860969543,)"
8702,"(0.030322151258587837,)"
8703,"(0.03032131865620613,)"
8704,"(0.030320487916469574,)"
8705,"(0.030319657176733017,)"
8706,"(0.03031883016228676,)"
8707,"(0.030317997559905052,)"
8708,"(0.030317168682813644,)"
8709,"(0.030316337943077087,)"
8710,"(0.03031551092863083,)"
8711,"(0.03031468205153942,)"
8712,"(0.030313851311802864,)"
8713,"(0.030313024297356606,)"
8714,"(0.030312195420265198,)"
8715,"(0.03031136840581894,)"
8716,"(0.030310537666082382,)"
8717,"(0.03030971623957157,)"
8718,"(0.030308881774544716,)"
8719,"(0.030308064073324203,)"
8720,"(0.030307233333587646,)"
8721,"(0.030306408181786537,)"
8722,"(0.030305583029985428,)"
8723,"(0.030304761603474617,)"
8724,"(0.030303940176963806,)"
8725,"(0.030303113162517548,)"
8726,"(0.030302291736006737,)"
8727,"(0.030301466584205627,)"
8728,"(0.030300645157694817,)"
8729,"(0.030299825593829155,)"
8730,"(0.030299004167318344,)"
8731,"(0.03029819019138813,)"
8732,"(0.03029737062752247,)"
8733,"(0.030296556651592255,)"
8734,"(0.030295737087726593,)"
8735,"(0.03029491938650608,)"
8736,"(0.030294107273221016,)"
8737,"(0.030293287709355354,)"
8738,"(0.030292468145489693,)"
8739,"(0.03029165416955948,)"
8740,"(0.030290840193629265,)"
8741,"(0.03029002994298935,)"
8742,"(0.030289212241768837,)"
8743,"(0.030288400128483772,)"
8744,"(0.030287588015198708,)"
8745,"(0.03028678148984909,)"
8746,"(0.030285971239209175,)"
8747,"(0.03028516098856926,)"
8748,"(0.030284352600574493,)"
8749,"(0.030283542349934578,)"
8750,"(0.030282730236649513,)"
8751,"(0.030281923711299896,)"
8752,"(0.03028111718595028,)"
8753,"(0.03028031252324581,)"
8754,"(0.030279509723186493,)"
8755,"(0.030278699472546577,)"
8756,"(0.030277898535132408,)"
8757,"(0.030277088284492493,)"
8758,"(0.030276289209723473,)"
8759,"(0.030275482684373856,)"
8760,"(0.030274679884314537,)"
8761,"(0.030273878946900368,)"
8762,"(0.03027307614684105,)"
8763,"(0.03027227148413658,)"
8764,"(0.03027147427201271,)"
8765,"(0.03027067333459854,)"
8766,"(0.03026987425982952,)"
8767,"(0.030269073322415352,)"
8768,"(0.030268272385001183,)"
8769,"(0.03026747703552246,)"
8770,"(0.030266674235463142,)"
8771,"(0.03026588261127472,)"
8772,"(0.03026508167386055,)"
8773,"(0.03026428259909153,)"
8774,"(0.030263492837548256,)"
8775,"(0.030262693762779236,)"
8776,"(0.030261898413300514,)"
8777,"(0.030261103063821793,)"
8778,"(0.03026030957698822,)"
8779,"(0.030259516090154648,)"
8780,"(0.030258724465966225,)"
8781,"(0.030257930979132652,)"
8782,"(0.030257143080234528,)"
8783,"(0.030256353318691254,)"
8784,"(0.03025556541979313,)"
8785,"(0.030254775658249855,)"
8786,"(0.030253984034061432,)"
8787,"(0.030253199860453606,)"
8788,"(0.03025241196155548,)"
8789,"(0.03025161661207676,)"
8790,"(0.030250830575823784,)"
8791,"(0.03025003708899021,)"
8792,"(0.030249249190092087,)"
8793,"(0.030248461291193962,)"
8794,"(0.030247675254940987,)"
8795,"(0.030246883630752563,)"
8796,"(0.030246097594499588,)"
8797,"(0.030245309695601463,)"
8798,"(0.030244525521993637,)"
8799,"(0.030243737623095512,)"
8800,"(0.030242949724197388,)"
8801,"(0.030242163687944412,)"
8802,"(0.030241383239626884,)"
8803,"(0.03024059720337391,)"
8804,"(0.030239813029766083,)"
8805,"(0.030239030718803406,)"
8806,"(0.03023824840784073,)"
8807,"(0.0302374716848135,)"
8808,"(0.030236689373850822,)"
8809,"(0.030235907062888145,)"
8810,"(0.030235132202506065,)"
8811,"(0.030234351754188538,)"
8812,"(0.030233576893806458,)"
8813,"(0.030232802033424377,)"
8814,"(0.03023201785981655,)"
8815,"(0.03023124672472477,)"
8816,"(0.03023047186434269,)"
8817,"(0.03022969700396061,)"
8818,"(0.030228925868868828,)"
8819,"(0.0302281454205513,)"
8820,"(0.03022737428545952,)"
8821,"(0.030226606875658035,)"
8822,"(0.030225835740566254,)"
8823,"(0.030225064605474472,)"
8824,"(0.030224289745092392,)"
8825,"(0.030223524197936058,)"
8826,"(0.030222756788134575,)"
8827,"(0.030221985653042793,)"
8828,"(0.03022121824324131,)"
8829,"(0.030220454558730125,)"
8830,"(0.030219687148928642,)"
8831,"(0.03021892160177231,)"
8832,"(0.030218156054615974,)"
8833,"(0.03021739050745964,)"
8834,"(0.030216626822948456,)"
8835,"(0.03021586313843727,)"
8836,"(0.030215103179216385,)"
8837,"(0.0302143432199955,)"
8838,"(0.030213583260774612,)"
8839,"(0.030212823301553726,)"
8840,"(0.03021206334233284,)"
8841,"(0.030211307108402252,)"
8842,"(0.030210549011826515,)"
8843,"(0.03020978718996048,)"
8844,"(0.030209030956029892,)"
8845,"(0.030208274722099304,)"
8846,"(0.030207514762878418,)"
8847,"(0.03020676039159298,)"
8848,"(0.03020600602030754,)"
8849,"(0.030205249786376953,)"
8850,"(0.030204499140381813,)"
8851,"(0.030203742906451225,)"
8852,"(0.030202994123101234,)"
8853,"(0.030202241614460945,)"
8854,"(0.030201492831110954,)"
8855,"(0.030200740322470665,)"
8856,"(0.030199989676475525,)"
8857,"(0.030199244618415833,)"
8858,"(0.030198493972420692,)"
8859,"(0.03019774705171585,)"
8860,"(0.03019699454307556,)"
8861,"(0.03019625134766102,)"
8862,"(0.030195510014891624,)"
8863,"(0.030194764956831932,)"
8864,"(0.03019401617348194,)"
8865,"(0.030193278566002846,)"
8866,"(0.0301925390958786,)"
8867,"(0.030191795900464058,)"
8868,"(0.030191058292984962,)"
8869,"(0.03019031696021557,)"
8870,"(0.030189575627446175,)"
8871,"(0.030188843607902527,)"
8872,"(0.030188104137778282,)"
8873,"(0.030187364667654037,)"
8874,"(0.03018663264811039,)"
8875,"(0.030185893177986145,)"
8876,"(0.0301851537078619,)"
8877,"(0.030184419825673103,)"
8878,"(0.030183682218194008,)"
8879,"(0.03018295206129551,)"
8880,"(0.030182218179106712,)"
8881,"(0.030181480571627617,)"
8882,"(0.030180752277374268,)"
8883,"(0.03018001839518547,)"
8884,"(0.030179286375641823,)"
8885,"(0.030178556218743324,)"
8886,"(0.030177824199199677,)"
8887,"(0.03017709031701088,)"
8888,"(0.03017636016011238,)"
8889,"(0.03017563559114933,)"
8890,"(0.03017490543425083,)"
8891,"(0.030174177139997482,)"
8892,"(0.030173450708389282,)"
8893,"(0.030172722414135933,)"
8894,"(0.030171995982527733,)"
8895,"(0.030171267688274384,)"
8896,"(0.030170544981956482,)"
8897,"(0.03016982041299343,)"
8898,"(0.03016909584403038,)"
8899,"(0.03016837127506733,)"
8900,"(0.03016764484345913,)"
8901,"(0.030166925862431526,)"
8902,"(0.030166205018758774,)"
8903,"(0.03016548417508602,)"
8904,"(0.03016476146876812,)"
8905,"(0.030164038762450218,)"
8906,"(0.030163317918777466,)"
8907,"(0.03016260266304016,)"
8908,"(0.03016187995672226,)"
8909,"(0.030161160975694656,)"
8910,"(0.030160443857312202,)"
8911,"(0.030159730464220047,)"
8912,"(0.030159007757902145,)"
8913,"(0.03015829436480999,)"
8914,"(0.030157580971717834,)"
